sample_accession,run_accession,library_layout,organism,Platform,UMI,study_accession,Tissue,Covariate,Age,integration_group,TissueNote,Source,bam10x,Comment,biosample,Donor,Organ,sex,Batch,biosample_title,retina_region,strain,batch
#SRS5050400,SRR9630922,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12190361,NA,Eye,NA,NA,Periph_Nuc_R70_C71,Peripheral,NA,SRP212788_SCRBSeq_P1
#SRS5050397,SRR9630017,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189550,NA,Eye,NA,NA,Macu_Nuc_R69_C33,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050399,SRR9630016,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189551,NA,Eye,NA,NA,Macu_Nuc_R69_C31,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050398,SRR9630015,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189552,NA,Eye,NA,NA,Macu_Nuc_R69_C24,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050396,SRR9630014,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189553,NA,Eye,NA,NA,Macu_Nuc_R69_C11,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050395,SRR9630013,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189554,NA,Eye,NA,NA,Macu_Nuc_R69_C10,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050394,SRR9630012,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189555,NA,Eye,NA,NA,Macu_Nuc_R68_C7,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050393,SRR9630011,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189621,NA,Eye,NA,NA,Macu_Nuc_R68_C59,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050392,SRR9630010,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189622,NA,Eye,NA,NA,Macu_Nuc_R68_C57,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050391,SRR9629169,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189297,NA,Eye,NA,NA,Mac1cell_R71_C40,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050388,SRR9629168,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189298,NA,Eye,NA,NA,Mac1cell_R71_C39,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050390,SRR9629167,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189299,NA,Eye,NA,NA,Mac1cell_R71_C35,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050389,SRR9629166,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189300,NA,Eye,NA,NA,Mac1cell_R71_C32,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050387,SRR9629165,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189301,NA,Eye,NA,NA,Mac1cell_R71_C28,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050386,SRR9629164,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189302,NA,Eye,NA,NA,Mac1cell_R71_C15,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050384,SRR9629163,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189303,NA,Eye,NA,NA,Mac1cell_R71_C14,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050385,SRR9629162,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12189304,NA,Eye,NA,NA,Mac1cell_R70_C71,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050383,SRR9628345,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188702,NA,Eye,NA,NA,Mac1cell_R45_C70,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050382,SRR9628344,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188703,NA,Eye,NA,NA,Mac1cell_R45_C62,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050380,SRR9628343,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188708,NA,Eye,NA,NA,Mac1cell_R45_C57,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050381,SRR9628342,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188712,NA,Eye,NA,NA,Mac1cell_R45_C54,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050379,SRR9628341,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188713,NA,Eye,NA,NA,Mac1cell_R45_C42,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050378,SRR9628340,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188714,NA,Eye,NA,NA,Mac1cell_R45_C41,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050377,SRR9628339,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188715,NA,Eye,NA,NA,Mac1cell_R45_C3,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050376,SRR9628338,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188716,NA,Eye,NA,NA,Mac1cell_R45_C37,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050374,SRR9634272,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188204,NA,Eye,NA,NA,Mac1cell_R25_C41,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050375,SRR9634271,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188205,NA,Eye,NA,NA,Mac1cell_R25_C40,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050373,SRR9634270,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188206,NA,Eye,NA,NA,Mac1cell_R25_C39,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050372,SRR9634269,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188208,NA,Eye,NA,NA,Mac1cell_R25_C37,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050371,SRR9634268,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188209,NA,Eye,NA,NA,Mac1cell_R25_C36,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050370,SRR9634267,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188093,NA,Eye,NA,NA,Mac1cell_R25_C34,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050369,SRR9634266,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188095,NA,Eye,NA,NA,Mac1cell_R25_C33,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050367,SRR9634265,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P1,Adult,NA,P1,Tissue,NA,NA,SAMN12188096,NA,Eye,NA,NA,Mac1cell_R25_C31,NA,NA,SRP212788_SCRBSeq_P1
#SRS5050368,SRR9632850,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201363,NA,Eye,NA,NA,Per_R45_C38,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050364,SRR9632849,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201364,NA,Eye,NA,NA,Per_R45_C37,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050366,SRR9632848,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201365,NA,Eye,NA,NA,Per_R45_C19,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050365,SRR9632847,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201366,NA,Eye,NA,NA,Per_R44_C64,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050363,SRR9632846,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201367,NA,Eye,NA,NA,Per_R44_C63,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050361,SRR9632845,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201369,NA,Eye,NA,NA,Per_R44_C62,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050362,SRR9632844,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201370,NA,Eye,NA,NA,Per_R44_C47,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050360,SRR9632843,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201371,NA,Eye,NA,NA,Per_R44_C41,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050358,SRR9631849,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201887,NA,Eye,NA,NA,Mac_R57_C56,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050359,SRR9631848,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201888,NA,Eye,NA,NA,Mac_R57_C54,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050357,SRR9631847,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201889,NA,Eye,NA,NA,Mac_R57_C52,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050356,SRR9631846,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201890,NA,Eye,NA,NA,Mac_R57_C49,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050355,SRR9631845,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201891,NA,Eye,NA,NA,Mac_R57_C29,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050353,SRR9631844,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201892,NA,Eye,NA,NA,Mac_R57_C28,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050354,SRR9631843,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201893,NA,Eye,NA,NA,Mac_R57_C24,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050352,SRR9631842,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12201894,NA,Eye,NA,NA,Mac_R57_C1,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050351,SRR9631017,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200505,NA,Eye,NA,NA,sample_R66_C26,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050349,SRR9631016,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200506,NA,Eye,NA,NA,sample_R66_C24,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050350,SRR9631015,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200507,NA,Eye,NA,NA,sample_R66_C21,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050348,SRR9631014,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200508,NA,Eye,NA,NA,sample_R66_C1,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050347,SRR9631013,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200509,NA,Eye,NA,NA,sample_R66_C19,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050346,SRR9631012,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200510,NA,Eye,NA,NA,sample_R66_C17,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050345,SRR9631011,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200511,NA,Eye,NA,NA,sample_R66_C16,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050343,SRR9631010,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200512,NA,Eye,NA,NA,sample_R66_C14,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050342,SRR9630497,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200803,NA,Eye,NA,NA,sample_R55_C17,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050344,SRR9630496,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200804,NA,Eye,NA,NA,sample_R55_C16,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050341,SRR9630495,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200805,NA,Eye,NA,NA,sample_R55_C14,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050340,SRR9630494,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200806,NA,Eye,NA,NA,sample_R55_C13,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050339,SRR9630493,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200807,NA,Eye,NA,NA,sample_R55_C0,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050338,SRR9630492,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200808,NA,Eye,NA,NA,sample_R54_C8,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050337,SRR9630491,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200841,NA,Eye,NA,NA,sample_R54_C70,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050336,SRR9630490,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200842,NA,Eye,NA,NA,sample_R54_C66,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050335,SRR9629569,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199683,NA,Eye,NA,NA,sample_R36_C30,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050333,SRR9629568,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199686,NA,Eye,NA,NA,sample_R36_C26,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050332,SRR9629567,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199687,NA,Eye,NA,NA,sample_R36_C23,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050334,SRR9629566,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199688,NA,Eye,NA,NA,sample_R36_C20,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050331,SRR9629565,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199689,NA,Eye,NA,NA,sample_R36_C19,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050330,SRR9629564,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199684,NA,Eye,NA,NA,sample_R36_C14,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050329,SRR9629563,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199685,NA,Eye,NA,NA,sample_R35_C9,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050328,SRR9629562,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12199690,NA,Eye,NA,NA,sample_R35_C8,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050326,SRR9628561,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200129,NA,Eye,NA,NA,sample_R13_C54,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050327,SRR9628560,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200130,NA,Eye,NA,NA,sample_R13_C53,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050325,SRR9628559,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200131,NA,Eye,NA,NA,sample_R13_C47,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050323,SRR9628558,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200132,NA,Eye,NA,NA,sample_R13_C44,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050324,SRR9628557,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200133,NA,Eye,NA,NA,sample_R13_C37,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050322,SRR9628556,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200134,NA,Eye,NA,NA,sample_R13_C36,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050321,SRR9628555,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200135,NA,Eye,NA,NA,sample_R13_C35,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050320,SRR9628554,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12200136,NA,Eye,NA,NA,sample_R13_C25,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050318,SRR9634184,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12197055,NA,Eye,NA,NA,Per_R18_C35,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050319,SRR9634183,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12197056,NA,Eye,NA,NA,Per_R18_C25,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050317,SRR9634182,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12197057,NA,Eye,NA,NA,Per_R17_C7,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050316,SRR9634181,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196400,NA,Eye,NA,NA,Per_R17_C57,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050315,SRR9634180,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196401,NA,Eye,NA,NA,Per_R17_C56,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050314,SRR9634179,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196402,NA,Eye,NA,NA,Per_R17_C34,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050313,SRR9634178,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196403,NA,Eye,NA,NA,Per_R17_C26,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050312,SRR9634177,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P3,Adult,NA,P3,Tissue,NA,NA,SAMN12196404,NA,Eye,NA,NA,Per_R17_C24,NA,NA,SRP212788_SCRBSeq_P3
#SRS5050310,SRR9633274,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191279,NA,Eye,NA,NA,M_R1_C12,NA,NA,SRP212788_SCRBSeq_P2
#SRS5050311,SRR9633273,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191280,NA,Eye,NA,NA,M_R19_C70,NA,NA,SRP212788_SCRBSeq_P2
#SRS5050309,SRR9633272,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191281,NA,Eye,NA,NA,M_R19_C42,NA,NA,SRP212788_SCRBSeq_P2
#SRS5050308,SRR9633271,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191282,NA,Eye,NA,NA,M_R19_C40,NA,NA,SRP212788_SCRBSeq_P2
#SRS5050307,SRR9633270,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191283,NA,Eye,NA,NA,M_R19_C12,NA,NA,SRP212788_SCRBSeq_P2
#SRS5050306,SRR9633269,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191284,NA,Eye,NA,NA,M_R18_C65,NA,NA,SRP212788_SCRBSeq_P2
#SRS5050305,SRR9633268,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191285,NA,Eye,NA,NA,M_R18_C63,NA,NA,SRP212788_SCRBSeq_P2
#SRS5050304,SRR9633267,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12191286,NA,Eye,NA,NA,M_R18_C62,NA,NA,SRP212788_SCRBSeq_P2
#SRS5050303,SRR9632433,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190533,NA,Eye,NA,NA,Macular_R56_C31,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5050302,SRR9632432,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190537,NA,Eye,NA,NA,Macular_R56_C2,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5050301,SRR9632431,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190538,NA,Eye,NA,NA,Macular_R56_C26,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5050300,SRR9632430,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190534,NA,Eye,NA,NA,Macular_R56_C23,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5050299,SRR9632429,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190535,NA,Eye,NA,NA,Macular_R56_C20,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5050297,SRR9632428,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190536,NA,Eye,NA,NA,Macular_R56_C19,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5050298,SRR9632347,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190539,NA,Eye,NA,NA,Macular_R56_C18,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5050296,SRR9632346,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190540,NA,Eye,NA,NA,Macular_R56_C16,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5050295,SRR9631713,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190052,NA,Eye,NA,NA,Macular_R33_C6,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5050294,SRR9631712,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190053,NA,Eye,NA,NA,Macular_R33_C59,Macula,NA,SRP212788_SCRBSeq_P2
#SRS5050293,SRR9631711,SINGLE,Homo sapiens,SCRBSeq,No,SRP212788,Retina,P2,Adult,NA,P2,Tissue,NA,NA,SAMN12190054,NA,Eye,NA,NA,Macular_R33_C57,Macula,NA,SRP212788_SCRBSeq_P2
